Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
7052d5fab652e299b95761cf2d477459	d__Eukaryota; k__Animalia; p__Tunicata; c__Appendicularia; o__Copelata; f__Oikopleuridae; g__Oikopleuridae; s__uncultured_eukaryote	0.9108347533436799
ca0d6fcd134a27d51d0101a260e2a1d7	d__Eukaryota	0.9999999889047828
5afef1109ced5c03c662205a2eb4d56a	d__Eukaryota; k__Animalia; p__uncultured; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_eukaryote	0.9698078726566609
1ff1fff946d91c31af81d78212918049	d__Eukaryota; k__Animalia	0.9999988540818385
9f936803dd027258bda71f32b7aec5ac	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Siphonophorae; g__Siphonophorae; s__uncultured_eukaryote	0.9506007219514491
82d2aba200983590520abb9467eb8b07	d__Eukaryota; k__Animalia; p__Tunicata; c__Appendicularia; o__Copelata; f__Oikopleuridae; g__Oikopleuridae; s__uncultured_eukaryote	0.999988504745635
74275fdce00c75de68b49b0a70daf9c0	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9997154700406855
afc4e0b484ee6cac163e04b798ca9cb7	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Trachymedusae; f__Trachymedusae; g__Trachymedusae; s__Pantachogon_haeckeli	0.9999978219386195
e9d600d49b1f9f49f80472291f3669d2	d__Eukaryota; k__Animalia	0.9939479743514323
df2580d65da348ac6810a03cff41a903	d__Eukaryota; k__Animalia	0.9942278963884693
7a995efda25e41a83376ab010c925262	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Calanoida; f__Calanoida; g__Calanoida; s__uncultured_eukaryote	0.9849492648527025
2b39687299b13e26c3570e47067e3e2f	d__Eukaryota; k__Animalia	0.8772194663492343
fcb2722e13d81db779d7d515ea70d445	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Siphonophorae; g__Siphonophorae; s__uncultured_eukaryote	0.9955966965253594
4238e8c7f636a7e948636a9b47f1593c	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9984711407359418
968376f3d3420460b9c45d30ae8aecab	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9997516411187001
12a21547f8465d950da87dfc4c0a5c93	d__Eukaryota	0.9999987953570917
74a63161399ae5b1dcc75ea236024213	d__Eukaryota; k__Animalia; p__Arthropoda; c__Ostracoda; o__Halocyprida; f__Halocyprida; g__Halocyprida; s__marine_metagenome	0.9958992870680918
a45e1c14b1044ba3b938bb6394d55cd5	d__Eukaryota; k__Animalia	0.8752474939795124
0fa9a39ce5c6418a203d785f2a812fa2	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Calanoida; f__Calanoida; g__Calanoida; s__uncultured_eukaryote	0.8430394644498869
