Feature ID	Taxon	Confidence	Consensus	Method
#q2:types	categorical	categorical	categorical	categorical
82219e4d1b02408022f991552a246697	Eukaryota;Archaeplastida	0.841236471	1	sklearn
822251449df03856e17b27b92902a878	Eukaryota	0.993862791	1	sklearn
8222eed3401be73443fcf44df20d007c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.998388987	1	sklearn
8238b0309340652632955dd1b111d5d2	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;		1	VSEARCH
823ae958b152314ff407668db5bfdddb	Eukaryota	0.988177447	1	sklearn
823cefce0f567cc5a8add339c3c853d1	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Granofilosea;Cryptofilida;Nanofilidae;Nanofila;Nanofila_sp.;	0.999999986	1	sklearn
824398eb21281047415e7b4fece147e2	Eukaryota	0.991617723	1	sklearn
825408bead334ef016706db8f90e6763	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea	0.891761516	1	sklearn
825b303b928bb4b3d7a42a424ae32367	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Spongopylidae;Spongopyle;Spongopyle_osculosa;		0.75	VSEARCH
825cd40ef1cb200ac7af96f00cfdce33	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.999999723	1	sklearn
825cf5e94eb37f8b0b70065d2ab0f318	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	0.943114594	1	sklearn
8260f18e081e05fc21a26eea8d504046	Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea	0.998706136	1	sklearn
82624b088395c27426aaadf9e5b384a1	Eukaryota	0.994988444	1	sklearn
82631b18b9c7da57b7f71e78ae1c18c1	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryothecomonas-lineage;Cryothecomonas	0.952112474	1	sklearn
826a6d51ba7bedd1ed7e36d5c9d080de	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.962571925	1	sklearn
82713e1ff2f3aa01fed52b217bb9e581	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.872362912	1	sklearn
8273ca3d9a9c50fec59d3297c934322f	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-9;MAST-9A;MAST-9A_sp.;		0.667	VSEARCH
82782be97003686f96f198a67d1b09d6	Eukaryota	0.995289766	1	sklearn
827890a14270f32bb0488fa5e19d6a24	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Eupelagonemidae;Eupelagonemidae_X;Eupelagonemidae_X_sp.;	0.999999988	1	sklearn
827c35bdc8ae0da250ce0c5420c1fda0	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa-Ascetosporea;Paradinida;Paradinidae;Paradinidae_X;Paradinidae_X_sp.;	0.964534582	1	sklearn
827c82491c397fd4e0c26458cc0be1ba	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.999985172	1	sklearn
827ebb50cc1e6fc730acb455a318ab8f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;	0.99990352	1	sklearn
8289b9dd41ac4ce5f136a60f6acdf33c	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia	0.817759094	1	sklearn
828c8f07345244e76473cd559283993c	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Hexalonchidae;Hexacontium	0.914223451	1	sklearn
82972bb04db4e1ffed283504dcb2bc79	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	0.999895188	1	sklearn
8297dc2e89e16f351e2714d119f1c4ae	Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea	0.945204004	1	sklearn
829ab16c2890d75f82ed82842862664c	Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_Xb;RAD-C_Xb_X;RAD-C_Xb_X_sp.;	0.999995263	1	sklearn
829bc84a61c686c7cfd9847ae0671056	Eukaryota;Obazoa;Opisthokonta	0.992621913	1	sklearn
82a5d1e27c514ebb6f1ab03e6be4cde3	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3	0.999761281	1	sklearn
82a84e539447d03faf35db53624f41cd	Eukaryota	0.99382176	1	sklearn
82a8fabacb340c667a1f71a75c35a253	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.907268847	1	sklearn
82bed7cff82e99f94142528a5d0107fd	Eukaryota	0.995327756	1	sklearn
82c96db4ca9d695a5ba2f0738569e262	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Choreotrichida_X;Choreotrichida_XX;Choreotrichida_XX_sp.;	0.824569701	1	sklearn
82ca15177184f5e724f8a4f572ba20ec	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales	0.85869708	1	sklearn
82ce676b9e681edc3cf77d7af58dd5d0	Eukaryota	0.998050374	1	sklearn
82d2aba200983590520abb9467eb8b07	Eukaryota;Obazoa;Opisthokonta;Metazoa;Urochordata;Urochordata_X;Appendicularia;Appendicularia_X;Appendicularia_X_sp.;	0.999856752	1	sklearn
82d8250b94d9ec45a21e072f21c2bc2d	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;		1	VSEARCH
82d899bcfb5cc797b3088c0a454fb11c	Eukaryota	0.999208025	1	sklearn
82da14cb4839d25f8e27581804ef7b52	Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata;Craniata_X;Teleostei;Salmo;Salmo_salar;		0.989	VSEARCH
82ddadb198d7a75729271568a141aa55	Eukaryota;TSAR;Alveolata	0.990087125	1	sklearn
82e7468d0f401e33b7bf9a77c1f946bd	Eukaryota	0.992230641	1	sklearn
82eb7168040f2ad386635e4d24af62f3	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-55;Dino-Group-II-Clade-55_X;Dino-Group-II-Clade-55_X_sp.;	0.999868827	1	sklearn
82f29cbffe85bedb4331afbc738b167a	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Eupelagonemidae;Eupelagonemidae_X;Eupelagonemidae_X_sp.;	0.999999995	1	sklearn
82f616e2326dedae5cfbe8b696d40641	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;Discotrichidae;NASSO_1;NASSO_1_sp.;	0.999611768	1	sklearn
82f6845bdc58656681fb4d45596ab47f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.986301962	1	sklearn
82fb7d0d5bbfcf8473b3af2add5ba81c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-17;Dino-Group-II-Clade-17_X;Dino-Group-II-Clade-17_X_sp.;	0.996299013	1	sklearn
82fcfddf3e904c6cef46b0c1eab79b54	Eukaryota	0.999940627	1	sklearn
8301f7fdca35468cb447474064c9f116	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.920327926	1	sklearn
8306371465a17b617d6294b5d920f3bd	Eukaryota;TSAR	0.987655038	1	sklearn
83114eedc44666af31bb5cadb7a42676	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Euchitoniidae;Dictyocoryne	0.80042532	1	sklearn
83144c961e55aad41a393b9034bba6d8	Eukaryota	0.992593581	1	sklearn
831ec51b44ac78f23ace63a74db18ce5	Eukaryota	0.991808265	1	sklearn
83234bb940b31490fa8dc0856389fdcd	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999890098	1	sklearn
832b97ae0d710c4b36b4e317a2de269e	Eukaryota	0.985408347	1	sklearn
832d3ce66d61e20ec186461c8b27ab9e	Eukaryota	0.994973692	1	sklearn
833510afefc46b4e9206630a2d5da621	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Eupelagonemidae;Eupelagonemidae_X;Eupelagonemidae_X_sp.;	0.99999952	1	sklearn
833cff7e89a07c41a879e355358e2510	Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX	0.997231396	1	sklearn
833d67954360b60cdbcbabe580dd8778	Unassigned	0.943904854	1	sklearn
833e8377e89500992c8f275411f17312	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula;Chloroparvula_pacifica;	0.99999997	1	sklearn
8341317dbee5750035113e6b11d7f86f	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Sphaerozoidae	0.836497199	1	sklearn
83436927590c5ff9478ccd5c032b13a7	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.861049996	1	sklearn
834bfbf36c24d40e963e71dc8ecc20f5	Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea	0.989106641	1	sklearn
8355613fcc726f78080686f6af0eca9b	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Ostracoda;Conchoecia;Conchoecia_sp.;	0.999999293	1	sklearn
83569746daedbdbc5ca903ba46f0d091	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Eupelagonemidae;Eupelagonemidae_X;Eupelagonemidae_X_sp.;	0.99999996	1	sklearn
83572b0602925f87f1270ecef4a50a94	Eukaryota	0.993733049	1	sklearn
835caabbaed809034b7ad199f28c673d	Eukaryota;TSAR;Stramenopiles	0.980098869	1	sklearn
835e7485bf469e89ccd97d4092eb2162	Eukaryota;TSAR;Alveolata	0.916270696	1	sklearn
836001edf35270a02d8ae35624cb40db	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.998046045	1	sklearn
836d16b57f57e158da358faa49b99762	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X	0.820563367	1	sklearn
836e183a43ae3bb1566d4a7cd50738e2	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.990164979	1	sklearn
837262af5efddff6b2bdb0c1324a6dd7	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Euglenophyceae;Rapazidae;Rapaza;Rapaza_viridis;	0.999999998	1	sklearn
8374c90d016ca28b01429be867c08d98	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	0.999266043	1	sklearn
8377845a69df5ebd1e840ef1a3a7c081	Eukaryota	0.994598084	1	sklearn
837b4ad1ddae142bc3d29cc6ca42cdda	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;Discotrichidae;NASSO_1;NASSO_1_sp.;	0.999997811	1	sklearn
8386d852f192b7f012eb0b01b7f5f0c6	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula;Chloroparvula_pacifica;	0.999999594	1	sklearn
83950511305f62fda8a203f57a006db2	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae	0.822379325	1	sklearn
8398e1489a0f189fb02f9f3bee87751a	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Lophophaenidae;Lophophaenidae_X;Lophophaenidae_X_sp.;	0.998845765	1	sklearn
8399651a7404e36585f3bf7e76da8cf5	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;		1	VSEARCH
839b399b80c59cc422a872b3a4b244af	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.995244808	1	sklearn
839b63c21a55f1105e12763b1296e429	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.995204683	1	sklearn
83adc70aae508ed273d262b4f589f40a	Eukaryota;Obazoa;Opisthokonta;Fungi	0.997249204	1	sklearn
83b9e1037651334ad20948bcfda3d94e	Eukaryota;TSAR;Stramenopiles;Gyrista	0.989798193	1	sklearn
83c9a0e360edf73230b62a641eee4e13	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-9;Dino-Group-II-Clade-9_X;Dino-Group-II-Clade-9_X_sp.;	0.99988456	1	sklearn
83cee111f67505f7e1a2e82b53d40474	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-10;MAST-10_X;MAST-10_X_sp.;		1	VSEARCH
83d369311a02edce8bc2389b2327986f	Eukaryota	0.994378295	1	sklearn
83d3fb2fe4c78bf3a1c90db1c2f91127	Eukaryota	0.994942466	1	sklearn
83d6098739923e8064a07c3ab757ad8a	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.998930211	1	sklearn
83e5061c8802cabd14ee50fcf7948113	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Clausocalanus;Clausocalanus_furcatus;	0.999792251	1	sklearn
83eb64fd2ab57681cec627f33ec3f337	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;		1	VSEARCH
83ef8d80bc8c54e37298c15028e56d41	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Lecanoromycetes	0.939468715	1	sklearn
83f2eb4ae3b35e6d22dc3ba10900d822	Eukaryota	0.997824771	1	sklearn
83f69c5124ef14e75f4c6cb7698b09c2	Eukaryota	0.978977584	1	sklearn
83fc5d73a389826f4b1be66b839f199d	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;	0.991832188	1	sklearn
83fcd62deefde9f84c312592619c7287	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.943276298	1	sklearn
83fe036ef4d2a4bd2c03d258f6e0a670	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.805739239	1	sklearn
8404f7cd57a48564807a50286a4c314f	Eukaryota;Eukaryota_X;Ancyromonadida;Ancyromonadida_X;Ancyromonadida_XX;Ancyromonadida_XXX;Ancyromonadida_Group-1;Ancyromonadida_Group-1_X;Ancyromonas_micra;		0.667	VSEARCH
84064bff86aa1ca6e9555a8c7d6094f1	Eukaryota;TSAR;Stramenopiles;Gyrista	0.813848015	1	sklearn
8408bdec566e4059fc48ec5e9528ee9e	Eukaryota	0.965954078	1	sklearn
84169e19c42f9850df301906441cd6bb	Eukaryota	0.996737826	1	sklearn
8417f656f43a39031cb14022132ee165	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.930316709	1	sklearn
8418a18856e783a09ec83e06e86d65cb	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;	0.949679454	1	sklearn
841ba4e867c9d5195d1aa1abf866c527	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-9;Dino-Group-II-Clade-9_X;Dino-Group-II-Clade-9_X_sp.;	0.912645896	1	sklearn
841d00f8503adcd7a013d965ce72e9b5	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Diplonemida_DSPDII;Diplonemida_DSPDII_X;Diplonemida_DSPDII_X_sp.;	0.999999968	1	sklearn
842872340eec96f5cc8eee4dd13afeee	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-20;Dino-Group-II-Clade-20_X;Dino-Group-II-Clade-20_X_sp.;		1	VSEARCH
842d5d094278b9a4ffdbb805493024e6	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales	0.846493472	1	sklearn
84303dfc425106ef2133e7fb89fe0a38	Eukaryota	0.991394578	1	sklearn
84330b328131783c9addcf984c0ef293	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Eupelagonemidae;Eupelagonemidae_X;Eupelagonemidae_X_sp.;	0.999997618	1	sklearn
84367187dab2276108fe50d99b7c2354	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	0.991170288	1	sklearn
8437d48f6da2b5aef753626228c6a4b7	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-10;MAST-10_X;MAST-10_X_sp.;	1	1	sklearn
8444b7df89fd9a1ce461560a7eeaca26	Eukaryota	0.995346268	1	sklearn
844940893a0586b8eb3ee5ed1ecfb655	Eukaryota	0.992687713	1	sklearn
844cfc7d440f7d7f34ee5acabb09a305	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Ostracoda;Conchoecia;Conchoecia_sp.;	0.949855255	1	sklearn
8450b0f143df70ac6120edabbdcd8b5b	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;		1	VSEARCH
8451bf6eef719791ee14ff723b301b3a	Eukaryota	0.949731709	1	sklearn
84544dc38aeb4565cae006325a943252	Eukaryota	0.99257061	1	sklearn
845869c170b0ab05d6edd71ac1e96d61	Eukaryota	0.994711386	1	sklearn
8459a882937c407d2c45e532934072be	Eukaryota	0.992219443	1	sklearn
8460267c936112622542bdfca3317e12	Eukaryota	0.996852359	1	sklearn
846472403c957ca4daeca1e1a1919913	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Sphaerozoidae	0.879026896	1	sklearn
8468976f6d6a20f011c5145defe009dc	Eukaryota;Obazoa;Opisthokonta	0.998822933	1	sklearn
8468a997657e657223deb891c5f0ef2e	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.957316863	1	sklearn
8471bbde381d86f29ca7a9808dcc2c3f	Eukaryota	0.996236228	1	sklearn
847c2a8efd99f736e093e613a2ecb53e	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.997943862	1	sklearn
847d99eb0ea31b03d536f38749e879a7	Eukaryota	0.993687152	1	sklearn
8486dce351c3c8ef83cd794c05b6d1a9	Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinoidea;Globigerinita;Globigerinita_glutinata;	0.999740015	1	sklearn
84876a20f3554caa016ef933f3f33752	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus;Bathycoccus_prasinos;	0.985061672	1	sklearn
848d5857e3914bd35b5d86d6888c8dc6	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.990101103	1	sklearn
848e517c74f01f8333f93fdda60efcaa	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.982592566	1	sklearn
8492dd8c07b986a99b2ab423bb99e83b	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X	0.811145091	1	sklearn
8497d9e6d15fe0de60306f5eceeebdbd	Eukaryota;TSAR;Rhizaria;Foraminifera	0.999999996	1	sklearn
849a473407ba43ec0f401fec81be6d14	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;	0.99999887	1	sklearn
849a7a46a697671b9e57a79c200edf60	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-21;Dino-Group-II-Clade-21_X;Dino-Group-II-Clade-21_X_sp.;	0.848162805	1	sklearn
84a563b90c1f8a8fad7929fe07d64997	Eukaryota	0.998396818	1	sklearn
84aee11023f5460fbcfe5f0e694ea517	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-6;Dino-Group-I-Clade-6_X;Dino-Group-I-Clade-6_X_sp.;		1	VSEARCH
84c1cb2da6437dbd409f4079ed904f0c	Eukaryota	0.994470452	1	sklearn
84c26738d63d69c2765e91f3e8e73c36	Eukaryota	0.993780074	1	sklearn
84d4163a9c3626e83e33977d2cf3591e	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-V;Dino-Group-V_X;Dino-Group-V_XX;Dino-Group-V_XX_sp.;		1	VSEARCH
84d4a633acc170217ac71ccf5f6be3c7	Eukaryota;Obazoa;Opisthokonta;Metazoa;Chaetognatha;Aphragmophora;Aphragmophora_X;Eukrohnia;Eukrohnia_fowleri;	0.985221264	1	sklearn
84d66645afb0d664b9314de79f1e2d06	Eukaryota	0.995511037	1	sklearn
84d71c74a870ac33c9a9e6fbcead4525	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales		1	VSEARCH
84dd15c6089380d8bad73bd70467a8fb	Eukaryota;Archaeplastida	0.985551016	1	sklearn
84e18e81cd858383ec624a453d6eaad8	Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;	0.999982671	1	sklearn
84e295619043dc675fa0b99a1fb59625	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida;Euglyphida_X;Euglyphida_XX;Euglyphida_XX_sp.;		1	VSEARCH
84e3048983f826961b07fdf3e713affe	Eukaryota	0.996656445	1	sklearn
84e4955861aa13d0946f7f9e4c32c666	Eukaryota	0.994287656	1	sklearn
84e87c93556865c8c3d72a1bee6a84a5	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina	0.999999994	1	sklearn
84ee5ebd91679e1a71eeb746f66ff4b0	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;Discotrichidae;NASSO_1;NASSO_1_sp.;	0.999664216	1	sklearn
84f833ea0212169018c86665b2a6aad2	Eukaryota	0.976711487	1	sklearn
84fc14c885187c78ed54405da0d9846b	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-9;Dino-Group-II-Clade-9_X;Dino-Group-II-Clade-9_X_sp.;	0.99997561	1	sklearn
84fd6c0646796d25f44852a0a28178d3	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	0.868841039	1	sklearn
8502585d8f9cef9d6302a1c1c5f39dcb	Eukaryota	0.995455572	1	sklearn
85031a007aaded00a54bffff7582984a	Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-B;RAD-B_X	0.992936192	1	sklearn
850471ebca80ab49d5bb95cc35305214	Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X	0.807913639	1	sklearn
850ba3b68f19ef416317378f251a795a	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.856196736	1	sklearn
850cc3957099074cbf404d37fa53924a	Eukaryota	0.994852733	1	sklearn
850cf735c746f85864afa3aaadea042e	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;Discotrichidae;NASSO_1;NASSO_1_sp.;	0.966152089	1	sklearn
850d1d20a40533a03a4559a25271592e	Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa	0.999878322	1	sklearn
851786880cd07b7b4444e6fef12376e4	Eukaryota;TSAR;Stramenopiles;Gyrista;Gyrista_X;Gyrista_XX;MAST-1;MAST-1C;MAST-1C_sp.;		1	VSEARCH
8518405fdcc243032fd8c950fe7ae8c0	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.965723568	1	sklearn
85228d6cdd115315433dbb4a62184025	Eukaryota	0.994314565	1	sklearn
85254054d8a02d7f4962e8aaf4ba5a4d	Eukaryota	0.994304383	1	sklearn
852c845bb6e0b880625dfb2517dbdf47	Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Dactylopodida;Paramoebidae;Neoparamoeba;Neoparamoeba_aestuarina;	0.973397158	1	sklearn
853041eceea6925988079724df3a7c3d	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;	0.997720146	1	sklearn
853bc31a0388941a35bc8c983e9b0d96	Eukaryota	0.980464329	1	sklearn
853da00a8c481121f1572dfb44d2b79d	Eukaryota	0.995906389	1	sklearn
853f1e86b4118faf78b31f6604cf653c	Eukaryota	0.993205751	1	sklearn
853f622b5bdb4b9c604751c9a755378a	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;		1	VSEARCH
8545601e162dc44f3ac7571a71116f71	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;Rimostrombidium;Rimostrombidium_veniliae;	0.811453757	1	sklearn
85510244a4ef5dd8855d0a162e6406e1	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-4;Dino-Group-II-Clade-4_X;Dino-Group-II-Clade-4_X_sp.;	0.998533373	1	sklearn
85553abaee2c846d8072a7c24e57e74c	Eukaryota;TSAR;Rhizaria;Foraminifera;Foraminifera_X;Foraminifera_XX;Foraminifera_XXX;Foraminifera_XXXX;Foraminifera_XXXX_sp.;	0.999999878	1	sklearn
85575cbcc88290e0a3508af4f3c85817	Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Embryophyceae;Embryophyceae_X;Embryophyceae_XX	0.993244492	1	sklearn
855ad903f142ae14cd220c18c62f40de	Eukaryota;TSAR	0.847649794	1	sklearn
856345d25b666551b1bf6bffbba44834	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Maxillopoda_X;Maxillopoda_X_sp.;	0.952388081	1	sklearn
85673abe05f97ab6b3ead176e89c90be	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;		0.667	VSEARCH
85688277d796e7382270d74e0045de54	Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida	0.996166022	1	sklearn
