,0
b1c9f0f3c62d128cdf8665266e5a82e6,42.0
48f73303fecf2d2d10ea5f3dd0bb8bcb,42.0
7046c000092d2236f12797db09c71a34,42.0
bc9a024dab16f86681fba7a0c2071533,42.0
50c55452ded840a59b55edcc55f72126,42.0
626fcbf5792da56619ccecafcbb0234a,41.0
9651f92cf0411f810bb1bf598e46bcce,41.0
44048dae6fff473ddf9e8a3dc7a25f5c,41.0
aed6b51880f5dda91793956f3cce84ba,41.0
7027e2736e566b6adb6538c615bdfaff,41.0
5b8833e821c6d22b041711e7f7538a1a,39.0
2e2df54206afb212527ed2c5dcf48c22,39.0
f0bd1661e1a67b06dfd5030cc5697d18,39.0
7d54da2e0acfeedccb19efe6932f2153,38.0
8ce3a11f1929e780e133c0340c2ce9bf,38.0
9da215dfefd33bd38fd2623fc06e1091,37.0
7e843c0f9f3202eab866de9207c6a0bc,36.0
bdaff6cda552e898cb24b278c3c42d45,35.0
8efe7d3e0c336e319a0a26ca2667b788,35.0
8a82cbab6b829e371e7ec0e8c6ccef81,34.0
6bfcab96a429e5f0f0b9f3a4791e8f76,34.0
1444195c0cd0307286f01820f714db25,34.0
cae5cbd8845ef7853c2584f366271e5f,33.0
ce0a4aea19f39fd1fd63dc169a07b31e,33.0
d3f734c44e8dc60c37fd1d9d9365ebce,31.0
fc10f68ee0df711851f4f8c4386c9c07,31.0
31e7d1c6da3a2c80f5b075b0c7bc33ed,31.0
225ebf68ca8ff974243621d3cc93b54d,31.0
b4dc2523fba7f374b30c352ed96a1521,30.0
fa07a6304aae0fa03e485c7ad5a8e792,29.0
3f0568c95ab8721a9840f09bbb767820,29.0
49bb58ff4463255dde3a9d88e6692046,29.0
710f4dd5e235c624972f199b13f486ef,29.0
a4d199328d6240b6fd9876853ffacc21,28.0
98c0babd581d62c444e12040e018a059,28.0
73249073ee521e98ed1a0081ccfc4d18,28.0
2a3c6c30e9da940478bb288ad8a3f488,28.0
cfc49b66c97808aa0235b670c3f1e0d6,28.0
61b18258ba43a7526b9bad3c6e2cc74a,28.0
1b3d41f2b3213d83306fdd973e1fb535,28.0
25142423e4e48d41d135aa2773a6f970,27.0
b424095155b170032fe569b3825cde43,27.0
f87580925d065ec78cc8f7b99deac621,27.0
36751a6ffcaf37b970823e55fe5b8bd5,26.0
693cd4871673029c08ec4da15b25c8f2,26.0
69bd8c154e83c3cecc3d2a187b0634d3,26.0
e2949a0c10ae1025adbd1f25f5fbc20b,25.0
c84716bc311186e9f13fd3e0fbc71e2d,25.0
6795731dc23e727f2e39ea89a6096684,25.0
dd002722d8930a01d04c1b6130110f62,25.0
7134e483d9650ae22535740d72aa2a8f,23.0
bde652e2e7569e1c24dc3057f9368e2d,23.0
480616a74cafd90bdfccf16ecf367183,23.0
84d524fc4fbb58ba74eab979c23fb2b8,22.0
46d219843ebd7730899557016d725ba3,22.0
4d35a5570953c80279bdb43f08fa083a,22.0
bed0b6aeb2f3cdf167df3a27adc4ea96,22.0
c718732c03be274b443936df32626373,22.0
6e84b9403966cfa5933f248159263cb6,22.0
26729547e10808b6ee3823e0089b4833,22.0
38ca5803d250af3a6dfb4a581e19d853,21.0
351df7bf50c3969b9b68209c77b0a7fd,21.0
87584deb28e783364f8484be958a8bdc,21.0
ee0fbcce3dacb794e95d71bc654961a2,21.0
2a03c7a6c71d0c50f5a3dfc1ffcc62d0,21.0
bbced744251ada27036e6bc8e7bbc9a0,21.0
019a18905e49c907feb57ae8bb25c398,21.0
6053f112a90446d40ebda0785ffd7841,21.0
d80cd8107f95fc049cc089f268846f61,20.0
77de218ad9d6774567af02d296689ed3,20.0
29d8a9bee58fef1ed0f3c61c95baab9a,20.0
c514e5fe72da1a9b92cf888c2cd99ce4,20.0
72356fa57e65c19edbe8d945a56aa623,20.0
dcac543c396e8883e8c69da8d6bc84ac,19.0
31cff3f35e7954fd1ff803925f9357eb,19.0
fa3cbf5ad2b9d16381a539a3cbeab984,19.0
fc03b0b03569a9a246ea1f898bf074c6,19.0
292c0b14d8779df78963af58e922ffa3,19.0
5c576a113f9549f42a5632474019152f,19.0
30c5e6babe20190a495181615f73b150,19.0
985f33a1f61333df874847f18e9d8012,19.0
f8df80a69ab40dffa35dbc8a9d05000e,18.0
0a9bcbb01d4269bb0d7438bb23c214cc,18.0
580f02aa76c05f7176db4f260006b453,18.0
c497c48034f338860ae25fa8be68d504,18.0
5d76cb0e760251a9236ef3a2c89ec93e,17.0
e1dce5ad73e0257cff745b078a64172b,17.0
9a63f1b91d19e731d1bbcc9729b43b95,17.0
08c9489c425d23a4fa439c4919750199,17.0
91b120a902f44dd7f77c591d302cb18a,17.0
bb99a32b8055de272506ed5711ca0732,17.0
85e55fed2a6d9011acf8ab4b07d9cff5,17.0
359d8e6446edd440a6ee050ea199cd7d,16.0
d3b7ef9179912b9666c227bffacfb695,16.0
5cc50ed108db0c2bdcc6ef7ae0a8e60b,16.0
c53a73d0d666d796c5480695ced23b1c,16.0
860de4be0ab7febfe3ae906eebc11369,16.0
672b028920646713f37799b95e456c02,16.0
7a9cedcfc84f655c6dc35b9b77bb8e68,16.0
1e8a424ca992cab34e59b5470a3f79ef,16.0
e5a2c6d4d5406c89e13a45faa95088c3,15.0
da4c49ddd29a0f790b00611d210da2b1,15.0
7f5d4ccffdae82984ac5c0b0dcce554b,15.0
9b8d64d8abbd3a5c0aa3062cf9f3704d,15.0
aae3d9de2f730be6fbd56ed0ce02c175,15.0
b6e4376207e70f0f79b9f66dc23c84a0,15.0
9fa3fac7fa27e4c339796ba09791c2e7,15.0
e8b78fe1eb3782db1fad6b9e25cf2479,14.0
a511c3ff3126ba7eebdd1e8bcb98ab75,14.0
7d5c70c93f91954da8c8b204b0dee090,14.0
154215941f4c96eedccc36350b4c7dc5,14.0
21861cb56ebce05df6557465ba511af7,14.0
01d736166b00a55579c6cb6fa693a1f4,14.0
f2d2f3978ba825e051e906209c0d23bc,14.0
8f6c7b115e35200cef377f3cdfce70bc,14.0
b86651c273d2b0386973b2c2aeef325e,13.0
a53c09634c1c9241eec2afbd01e22dba,13.0
a2509e72d800b45884c382aad9f5c668,13.0
5469e59103bdc20e96a11575cf78f64e,12.0
ac89be9e5768d3f08b5a14798043cb1b,12.0
5deb226288ce0b55c71ca4c353e4e810,12.0
16ddda876ca309de31a64ddc575919da,12.0
10c97c8d1d2fe31ee4c9cc83d302f9bb,12.0
42eec3e9a8e47943edf1bbebf0eef548,12.0
2f4a9562e630ba91bcf8d00dbad7db77,12.0
e50f2fcfa4343b022e6a21711ff1b35d,12.0
e6d344b1e97447b8c903357ae6c47977,12.0
548cab504bfc13914c40b746f97dab2a,12.0
d508af335882ba80dc9d59ba5629cadf,12.0
7dd32d1033b8fa1bde87162b7cd23a76,11.0
263fa79c1f270167564a6f5ea49c9878,11.0
7d1343efc557295ffbdedd8875652134,11.0
111fb45d2e80974585766a7f1cea218b,11.0
106d95bfc34ab24ec1013729edbd22fb,11.0
356f04eace7a56b961446a892c78bc25,11.0
79d6cae834bdb51e588973a78537dab5,11.0
d74baaa06e01bb2f5699b23b14e0554a,10.0
b3a326b4bcfca94a9e9564346b44657c,10.0
85b06ced926b597ac81232ab9f25a1d9,10.0
bc044914e05e6703c0a27205bf1bb491,10.0
010dd2fd5f2a8a7a2ca702a15d1e2cb8,10.0
9f314d8cb776fb19dffef2c527f93efa,10.0
57622865c58a9e86bd0c48a56a1adb3f,10.0
098d08c5a9ab064219eef72540fc3289,10.0
79f1a542e937cb48b10e855feb84ce17,10.0
473e309e9b547ec2639bec6e2e40c11c,10.0
c0d41b9aadd1ef284ba60c40c37fb0d2,10.0
e1beb04b801173c25591042aa1d132e1,10.0
a88ebed8166494e21c9d2ad4d147da68,9.0
61fb08d93205e063b2eacd8f2e5ec33f,9.0
aa87c38bdc037b1d93d26cd3f2d78782,9.0
9b5fc1304610aff1f02f47a5870bf918,9.0
bb6bbf77a4e0872722f7e56e1a51752b,9.0
c6e29359c85199e47485f640288f3444,9.0
e6ef868deaa74fcc81a1023240aca9f1,9.0
ec0ce214821f4ccbb16da5c37b368416,9.0
c49a6fd0b6cebf8211109ece64fbbb0f,9.0
e8dc344195d52922ce90748254253435,9.0
703b35101edb19ea36b10bcd480ae7c4,8.0
2a3ab776f009162e8dec3b11d25d0084,8.0
5cb5b4033d7af8be21ca4bc03e9956b3,8.0
a7cd6ced28b51c8bc679e6c9399b6315,8.0
8dd0231029e0f57c24a6fd227191f774,8.0
59de6a37fb2e1c67d490d47ee700ac44,8.0
0164901b95e6e827fcf6f7687e4153e2,8.0
cd6bbe6f0112c86b6771a8609e557583,8.0
1038f2fbc62161d6c15545dfa8314347,8.0
4eb0cfc8600fda4a2f906ee2389fc457,8.0
7106656907fef5fee2a02734b3f9c845,8.0
cc0684e7d3d373ba4460e020956983e3,8.0
d8e8f8e34f75d23b34c064d4e1b659d6,8.0
7875709a1510024b0a6405342c6441e4,8.0
eadf30ff9de024f9975c3259e4e6b2c1,8.0
bf2a3fcf1532c3e10a89b91255cc821b,7.0
c30c32c6f8f346aefe62748bb0f74383,7.0
15f7e9a9d11b6c446181837f36eff560,7.0
14e0b200fbd6e943a1195ae380c4ad94,7.0
ecbdddffb88febb051cdfaffd97fd5bc,7.0
a2d7efb2850409b243a8ccfc392a9052,7.0
93e84ccb07e07185ecf742238251ea3a,7.0
c8e3dcb91cbfbbbf1da30be39d250fc9,7.0
c3ee1d56dc7e3e32ce647169c396e5ef,7.0
5fb5f38db6874bdf5de2b68b05e21c57,7.0
f4e0d8d43facf9e8cdd945b7002e3043,7.0
ce03743a49b92cd7c826acf89614b160,7.0
3ad07b24ed0aca806801b8ee6605fecc,7.0
f8dd9072f9829961179d632785cae62f,7.0
a941f2a5f5518a878a469647d698be36,6.0
fd0f117a9ca023c22c5e13845f505987,6.0
34ee5a75e4f9e7ce907cb5bcda755cd2,6.0
763eebcbb17ae4eeef17ddd169c15e3f,6.0
cc2a4c15612ab9298417b0253c83f4d7,6.0
8f5d0df2cb000a7e6765883b8ae7140c,6.0
7896f22a524b4fb43c942e92300ce21e,6.0
8b87adee82c5ce96dcbc83c778e73f13,6.0
7105c714b34d7c3d8e2cccb0f6875ff9,6.0
a3e7e2317bfb23ff81a76ca4e3fb3e90,6.0
9669353e2c01102bd1c7bc6af5bd0307,6.0
8e718fba50d0ede49ebd2f9317faa9b6,6.0
ac713bdd70ba6213238803f0907518c1,6.0
2f474a64934cd133d33000aa0544e6f2,6.0
15d5a25e572d393ea8284323639c1e23,6.0
a55a58ac4043dafe8102db07ecc6dfb4,6.0
02cd057b9946dd011059b46f00139bfd,6.0
40573748de004ed826d67710b993dc7e,5.0
30c57f562278103fbaf12a498eb2260c,5.0
51a526aa23a2dd24dbf7abd2adf049e2,5.0
f461eba1fe89d8e5ea86704984eaad6e,5.0
2b323fca53780a22059bf66397d0bee3,5.0
46e711f41b2bdf9956946ee19ec16f43,5.0
29cd508ce5dccfcb7921cb4afdf5a8b6,5.0
11930641001dde95afe385bcbc8c1d89,5.0
4185df7bfb1510aae08e91554cf73ade,5.0
cf8e4688e90cb27e4ddc3afef6e9af40,5.0
d9d6d1c3df9d979dc44e0fcf1a30540d,5.0
689a923cefc7e00b4bf75a9b1d69798b,5.0
85d690bff7b60eee691e013ff41458ab,5.0
7ef80712990e18123652687d0120fdcc,5.0
087b9e2cc51eee087d08d4eff96a97db,5.0
752397f4668a20410cfc0c78dfd37347,5.0
6f9a3aa39f9bceb9cf7a96a55818a8ea,5.0
d99dbbd67c4ef8c4ad06884b4d7570b1,5.0
d95c13424d4f25c2c7e6ebe4c3795c55,5.0
0d2a52f3cdc01f29e2d9cc66f2e8a9ff,4.0
8569c25ba6329eb8a45b63b9934c2a77,4.0
ee27b1c7271c1a587d4bd07051946104,4.0
be619ec5c4c532487ae6643423e85030,4.0
d08b67ea7f61582de1ba993bf0e432ba,4.0
601483e959b6aa8cb25e75fb4ef37ea9,4.0
99bf3ce0990b6a7ae7adf6beb657e4f6,4.0
5fe31afb4909da02854733878612e86a,4.0
88c8f6ed33e5baae64283d80b078f092,4.0
9bb456067d6284088bf62100f4936841,4.0
f80d73490919a2d43ba059ddca918734,4.0
283bddff8da85d51d4e35cc33b046b4d,4.0
03e561443b0f318a7e1a108c45f3799a,4.0
e7847e338a7a1d04e33e8d6793bcf2ef,4.0
90fa5d62a67d03871812aa411444c1d4,4.0
db27311172bb8bf1e3100c145e5753ae,4.0
3006c5565322d379f55548b3ced4fa20,4.0
0ee9be0ae64e80095a3252ac87eb0f7c,4.0
4d46057a3a131494d635f2891e4628aa,4.0
3d44e7fcda4f78b1fe25882a012a4f12,4.0
8888093ba06f912e94bf955629943735,4.0
58503045b41c67c9c7dc758dcafafd91,4.0
ae43999eab833d749c51c32ce1dd32a3,4.0
aa7b2e75a97c40b031dc1b1fec9bdc6c,4.0
6d31ec2fc710654403186be854ba952b,3.0
37cd730b1ad84d5c4b6a8afd8d73e510,3.0
ebe445a421af15bf625c5f1109e8122e,3.0
29b9f32ca0203eaf7952782435e018d6,3.0
c1f33aeaf51de42d6166176e36d21f9a,3.0
8c84f1926b8a786209a136a37f6f8d3e,3.0
aab15d81ff97b129a71cfc61203e0e53,3.0
bb68d37eb11774ba18a6ddeafb2cb55e,3.0
32093754be8b96181898f8fba29dac53,3.0
72de7e10d4fc057fd97faaff000b77e4,3.0
72eb72da3ecfe3d1571d207531c8f4d3,3.0
b9ca0404f611df3470ee061d39f22b76,3.0
319929772e7e751bc91a4ad39fe7bbd2,3.0
5122e892e0a24cbdae05ea0f14840ba4,3.0
f13e3e1eee679a7291e4c27dd9c22e11,3.0
75adf31fcdd2943c7dc29f28ab16f102,3.0
b2287eb0058b2bebd6dce436a10fd85b,3.0
b20a75e8b2bc3678238e2dde4e69a752,3.0
ada58032d1fec53ee8e06c9b4dd80a41,3.0
3a55e7920b9c5baa43e8920f5fcf8675,3.0
aefa34fe1ebbbf10f3965ba2e5f663a3,3.0
e4152f1a87dc031421bf0d6510214aeb,3.0
9b92fcf85babed4cc8e5a4bd2247103e,3.0
998cee551c0baf9b2053b25b4ddb9f94,3.0
48a12d1c9fc4bbfc26044f1dcbd6b6db,3.0
d257ba07cf546a41842842a63a971d78,3.0
5ec407f18795b94484ab32a8b6f25dd6,3.0
5fab23cdc3be955efab1028ee5b1cf2b,3.0
3b6cc1443e6b1803652f9e7af3bc6e51,3.0
df2ef857ad2ceaa42d1709ba4eae6134,3.0
1048f321b68b67401448e4e00391d4c4,3.0
ce69db9ef6c9804e0c4efdd554fba4cf,3.0
98817130a7f73d40fc2d2930a1eb98ab,3.0
4cbe924c5973783151443ded824240f0,3.0
653f5b12ef6a8ba1b72fe5391f695ff8,3.0
9d264b635ca698157ebc28f2c9cc46a9,3.0
d7a0620f3de2e9c813d8ce964c7f2468,3.0
c7f36ed442eb063d41ba21c7c25fbefb,3.0
0cb3a4b45a0b5f2086cd7be2c5952267,3.0
68c18fc2dba9467f84294c51b7e74a86,3.0
e7ef1c35297ef9d1e9396ceac4646beb,3.0
e8a4456327aa1c38048f8b22070818b0,3.0
4f863ffa8d74a6b8c73b9ebae8e0e736,3.0
101d2cb1baab1facfe0a1b5166272fd5,3.0
48c237e92868c1304fcc798e79d9a748,3.0
982f31d346386ce6c0f9131a50413c4a,2.0
1926bbc0d58f94302f2df70ec1be4b11,2.0
f534d2b864a78651104b3833fe2ad905,2.0
09c678ccb4e760e0b04a094083d00cf9,2.0
939464deb7fa345b8b8a9a8f0ffd00fd,2.0
0bcfbacbf2d1bd9cfc40129e1f1b0fa3,2.0
1d7b03105a36b16f85e0d8c0ebcc2ada,2.0
fc69015f2a95df3c73892c09c1ccdf0a,2.0
f56d5b257c47d113a90661ab1768fec4,2.0
2a393eeaa55fcf6a992ec0ec6614a329,2.0
1f7f8606d07bde6c29218faa708eaa2a,2.0
801b72fbff4f657ba494b376680bc3f4,2.0
9c953d8d56eefa5924a6d8c77f09c445,2.0
86e8169bb3df084c8053e2c43ce3cbfe,2.0
a6a8f6ee1c2aeeecf58e1473d08ef3a2,2.0
8ba018cb363e3b3117a58f479ce92216,2.0
a20a858945953e67ff0198618f6e2fa5,2.0
54966a7961984b11fdfdc6c4eeb500b7,2.0
7b6ab4412aa2c777de3521d4bd5d2ce7,2.0
d0b0ab498b5e93b6a487634387c9ec3d,2.0
02348c3acb0f4b4c14405d109539ecfe,2.0
506c440841789101c1c756afad39585c,2.0
c92c1c913bd5abda180c30687390bcb1,2.0
4047fb9e6f336351a4e3b85a4452ec6e,2.0
6655ebe4aa28be3f8f365ac2da01fde9,2.0
4129f2d0c280418b77d5f8cf2f17af96,2.0
e4b9de35e4ee3475cad29433d1b53169,2.0
d2ded37c499b01b5b5fbaf5de09882ca,2.0
0edcebccf29ce855e471c3240fc5d0a7,2.0
035822f4fa131d21446da3e0be6518ca,2.0
5bd30078c24b42cc3f37b4d904654b6c,2.0
d66a4dc74f1644403e9505bfc45725d8,2.0
df5a98a8bcf61a34b47dcc435118c838,2.0
4d1ec036a3a0f64aa4e6a18b531f0597,2.0
595a9264730a6fe6129dad46a538f376,2.0
ddfebce3b8be2590d00d5c0e29d838e0,2.0
c75a284cce856f324b445d2c0b8b2d12,2.0
c6e9aedf30ae3dda5292e9a422dfa771,2.0
ea33d1410143110df1e92b0f6cd81790,2.0
69546bb5237c8ad06a4696a6d9213ce5,2.0
f23e31782db6fba26abb78f6cfbd74cb,2.0
f0f1bc883579f907583642eb8aa852ba,2.0
71fd666187a74d6ba6b7d11639d63490,2.0
3529a40574b948b775053a2b195c70a5,2.0
0fd2e112b9ecc9d7989f37c149ba141c,2.0
56a3c1f9e3377849011f012dbd9f00a9,2.0
019a78362abd0e5f353c00a39c14b3a4,2.0
703683a51be4b692ab4c66ac5adf2a0f,2.0
547cd363ad5146358f877b6a0fc74427,2.0
ed0b824c436bf0d252f5c7d040215190,2.0
3614777c11b450473c3fd2087ace261f,2.0
6f3570dd861501a11cd4ba5e983e689c,2.0
6e5cc3e7f127b1f988cac2988e212376,2.0
695fb9df9a723b611eb0952146dc030e,2.0
c475cf3b5d92dd3d7abeda95be01099b,2.0
c03a8df9208a3b5ac65e462d933898ad,2.0
